Time,StepCount,cgShipMotion.ned.north [57 real output],cgShipMotion.ned.east [58 real output],cgShipMotion.ned.down [59 real output],cgShipMotion.angularDisplacement.yaw [73 real output],cgShipMotion.angularDisplacement.pitch [70 real output],cgShipMotion.angularDisplacement.roll [67 real output]
1570.45,31409,-98.3391,222.363,-1.01637,216.471,0.112224,2.79279
1570.55,31411,-98.4687,222.199,-1.01587,216.395,0.109225,2.87388
1570.65,31413,-98.5999,222.036,-1.01543,216.331,0.105623,2.94562
1570.75,31415,-98.7325,221.873,-1.01506,216.281,0.10146,3.00742
1570.85,31417,-98.8666,221.71,-1.01477,216.243,0.09679,3.05877
1570.95,31419,-99.002,221.547,-1.01456,216.219,0.0916719,3.09928
1571.05,31421,-99.1389,221.385,-1.01445,216.207,0.0861727,3.12867
1571.15,31423,-99.2771,221.223,-1.01443,216.209,0.0803645,3.14676
1571.25,31425,-99.4167,221.061,-1.01452,216.223,0.0743231,3.15339
1571.35,31427,-99.5576,220.899,-1.01471,216.25,0.06813,3.14838
1571.45,31429,-99.6997,220.737,-1.015,216.29,0.0618711,3.13151
1571.55,31431,-99.8431,220.575,-1.0154,216.342,0.0556364,3.10264
1571.65,31433,-99.9877,220.414,-1.01589,216.407,0.0495163,3.0617
1571.75,31435,-100.133,220.252,-1.01649,216.483,0.0435984,3.00877
1571.85,31437,-100.28,220.091,-1.01717,216.57,0.0379669,2.94405
1571.95,31439,-100.428,219.929,-1.01793,216.669,0.0326988,2.86791
1572.05,31441,-100.577,219.768,-1.01877,216.778,0.0278627,2.78087
1572.15,31443,-100.727,219.606,-1.01967,216.898,0.0235195,2.68356
1572.25,31445,-100.878,219.444,-1.02064,217.03,0.0197186,2.5768
1572.35,31447,-101.03,219.282,-1.02164,217.171,0.0165002,2.46148
1572.45,31449,-101.183,219.12,-1.02268,217.324,0.0138923,2.33862
1572.55,31451,-101.337,218.958,-1.02374,217.487,0.0119124,2.20932
1572.65,31453,-101.491,218.796,-1.02481,217.661,0.0105663,2.07476
1572.75,31455,-101.647,218.633,-1.02588,217.845,0.00984999,1.93618
1572.85,31457,-101.803,218.47,-1.02693,218.039,0.00974589,1.7949
1572.95,31459,-101.96,218.307,-1.02795,218.244,0.0102285,1.65224
1573.05,31461,-102.118,218.144,-1.02893,218.459,0.0112584,1.5096
1573.15,31463,-102.277,217.98,-1.02986,218.683,0.0127925,1.36831
1573.25,31465,-102.436,217.816,-1.03072,218.918,0.0147762,1.22971
1573.35,31467,-102.597,217.651,-1.03152,219.163,0.0171476,1.09516
1573.45,31469,-102.757,217.487,-1.03224,219.417,0.0198414,0.965896
1573.55,31471,-102.919,217.322,-1.03287,219.681,0.0227862,0.843109
1573.65,31473,-103.081,217.156,-1.03341,219.954,0.0259083,0.727908
1573.75,31475,-103.243,216.99,-1.03386,220.236,0.0291307,0.621325
1573.85,31477,-103.406,216.824,-1.0342,220.527,0.0323756,0.524285
1573.95,31479,-103.57,216.657,-1.03445,220.827,0.0355666,0.437565
1574.05,31481,-103.734,216.49,-1.0346,221.135,0.0386271,0.36183
1574.15,31483,-103.898,216.322,-1.03465,221.452,0.0414814,0.297649
1574.25,31485,-104.063,216.154,-1.0346,221.777,0.0440597,0.245417
1574.35,31487,-104.229,215.985,-1.03447,222.111,0.0462967,0.205401
1574.45,31489,-104.394,215.816,-1.03425,222.452,0.0481328,0.177723
1574.55,31491,-104.56,215.646,-1.03395,222.801,0.0495145,0.16236
1574.65,31493,-104.726,215.476,-1.03358,223.157,0.0503968,0.159149
1574.75,31495,-104.893,215.305,-1.03316,223.521,0.0507435,0.16778
1574.85,31497,-105.059,215.133,-1.03268,223.892,0.0505266,0.187849
1574.95,31499,-105.226,214.961,-1.03216,224.269,0.0497295,0.218777
1575.05,31501,-105.393,214.788,-1.0316,224.653,0.0483446,0.259901
1575.15,31503,-105.56,214.614,-1.03103,225.044,0.0463741,0.310455
1575.25,31505,-105.727,214.44,-1.03045,225.441,0.043831,0.369551
1575.35,31507,-105.894,214.265,-1.02987,225.845,0.0407386,0.436214
1575.45,31509,-106.061,214.089,-1.02929,226.254,0.0371278,0.509431
1575.55,31511,-106.228,213.913,-1.02874,226.669,0.0330425,0.587997
1575.65,31513,-106.395,213.736,-1.02822,227.089,0.0285317,0.670706
1575.75,31515,-106.562,213.558,-1.02773,227.515,0.0236588,0.756195
1575.85,31517,-106.728,213.379,-1.02728,227.945,0.0184936,0.843116
1575.95,31519,-106.894,213.199,-1.02688,228.38,0.0131127,0.930116
1576.05,31521,-107.06,213.019,-1.02654,228.819,0.00760144,1.01579
1576.15,31523,-107.226,212.838,-1.02625,229.262,0.00204607,1.09885
1576.25,31525,-107.392,212.656,-1.02602,229.709,-0.00346351,1.17799
1576.35,31527,-107.557,212.473,-1.02585,230.159,-0.00883718,1.25202
1576.45,31529,-107.721,212.289,-1.02575,230.613,-0.0139862,1.31981
1576.55,31531,-107.886,212.104,-1.0257,231.07,-0.0188244,1.38033
1576.65,31533,-108.049,211.918,-1.0257,231.531,-0.0232694,1.43264
1576.75,31535,-108.213,211.732,-1.02576,231.994,-0.0272449,1.47595
1576.85,31537,-108.375,211.544,-1.02587,232.461,-0.0306788,1.5095
1576.95,31539,-108.538,211.356,-1.02602,232.931,-0.0335099,1.53276
1577.05,31541,-108.699,211.166,-1.02621,233.403,-0.0356824,1.54524
1577.15,31543,-108.86,210.976,-1.02642,233.878,-0.0371533,1.54666
1577.25,31545,-109.021,210.785,-1.02666,234.356,-0.0378871,1.53682
1577.35,31547,-109.18,210.592,-1.02691,234.836,-0.037859,1.51565
1577.45,31549,-109.339,210.399,-1.02716,235.319,-0.0370556,1.48324
1577.55,31551,-109.497,210.205,-1.02741,235.805,-0.0354741,1.4398
1577.65,31553,-109.655,210.01,-1.02765,236.293,-0.033121,1.38562
1577.75,31555,-109.812,209.814,-1.02788,236.783,-0.0300135,1.32112
1577.85,31557,-109.967,209.617,-1.02807,237.275,-0.0261789,1.24686
1577.95,31559,-110.122,209.419,-1.02824,237.769,-0.0216548,1.16347
1578.05,31561,-110.277,209.22,-1.02837,238.265,-0.016485,1.07166
1578.15,31563,-110.43,209.02,-1.02845,238.763,-0.0107226,0.972217
1578.25,31565,-110.582,208.819,-1.02849,239.263,-0.00442949,0.866043
1578.35,31567,-110.733,208.618,-1.02848,239.764,0.00232889,0.754046
1578.45,31569,-110.884,208.415,-1.02841,240.267,0.00948035,0.637209
1578.55,31571,-111.033,208.211,-1.02829,240.772,0.0169491,0.516537
1578.65,31573,-111.181,208.006,-1.02812,241.278,0.024653,0.393111
1578.75,31575,-111.329,207.801,-1.02789,241.785,0.0325129,0.267939
1578.85,31577,-111.475,207.594,-1.02761,242.293,0.0404448,0.142094
1578.95,31579,-111.62,207.387,-1.02728,242.802,0.0483638,0.0166468
1579.05,31581,-111.763,207.178,-1.0269,243.312,0.0561865,-0.107359
1579.15,31583,-111.906,206.969,-1.02648,243.823,0.0638316,-0.228916
1579.25,31585,-112.047,206.758,-1.02603,244.335,0.071221,-0.347068
1579.35,31587,-112.187,206.547,-1.02554,244.847,0.078278,-0.460863
1579.45,31589,-112.326,206.335,-1.02504,245.36,0.0849322,-0.569443
1579.55,31591,-112.464,206.121,-1.02451,245.873,0.0911173,-0.671994
1579.65,31593,-112.6,205.907,-1.02398,246.386,0.0967732,-0.767782
1579.75,31595,-112.735,205.692,-1.02345,246.9,0.101844,-0.856115
1579.85,31597,-112.868,205.476,-1.02292,247.413,0.106285,-0.93644
1579.95,31599,-113.001,205.259,-1.0224,247.926,0.110056,-1.00825
1580.05,31601,-113.131,205.041,-1.02191,248.439,0.113125,-1.07115
1580.15,31603,-113.26,204.822,-1.02144,248.952,0.115467,-1.12479
1580.25,31605,-113.388,204.602,-1.021,249.464,0.117066,-1.16897
1580.35,31607,-113.514,204.381,-1.02061,249.976,0.117917,-1.20357
1580.45,31609,-113.639,204.16,-1.02026,250.487,0.118017,-1.22852
1580.55,31611,-113.762,203.937,-1.01996,250.998,0.117377,-1.2439
1580.65,31613,-113.884,203.714,-1.01972,251.508,0.116011,-1.24983
1580.75,31615,-114.004,203.489,-1.01953,252.016,0.113946,-1.24657
1580.85,31617,-114.122,203.264,-1.0194,252.524,0.11121,-1.2344
1580.95,31619,-114.239,203.038,-1.01934,253.031,0.107841,-1.21371
1581.05,31621,-114.355,202.811,-1.01933,253.537,0.103883,-1.18497
1581.15,31623,-114.468,202.583,-1.01939,254.042,0.0993856,-1.14871
1581.25,31625,-114.58,202.355,-1.01951,254.545,0.0944005,-1.1055
1581.35,31627,-114.69,202.126,-1.01969,255.047,0.0889907,-1.05603
1581.45,31629,-114.799,201.895,-1.01992,255.549,0.0832147,-1.00095
1581.55,31631,-114.906,201.664,-1.0202,256.048,0.0771393,-0.941013
1581.65,31633,-115.011,201.433,-1.02054,256.547,0.0708311,-0.876988
1581.75,31635,-115.115,201.2,-1.02092,257.044,0.064357,-0.809639
1581.85,31637,-115.217,200.967,-1.02133,257.54,0.0577877,-0.739805
1581.95,31639,-115.317,200.733,-1.02178,258.034,0.0511899,-0.668271
1582.05,31641,-115.415,200.498,-1.02225,258.528,0.044631,-0.59585
1582.15,31643,-115.512,200.263,-1.02275,259.019,0.0381779,-0.523372
1582.25,31645,-115.607,200.027,-1.02326,259.51,0.0318951,-0.451636
1582.35,31647,-115.7,199.79,-1.02377,259.999,0.0258414,-0.381388
1582.45,31649,-115.791,199.552,-1.02429,260.487,0.0200753,-0.313392
1582.55,31651,-115.881,199.314,-1.0248,260.974,0.0146497,-0.24835
1582.65,31653,-115.969,199.075,-1.0253,261.459,0.00961382,-0.186937
1582.75,31655,-116.055,198.836,-1.02578,261.944,0.00501311,-0.129793
1582.85,31657,-116.14,198.596,-1.02624,262.427,0.000884959,-0.077463
1582.95,31659,-116.222,198.355,-1.02667,262.908,-0.00273694,-0.0304632
1583.05,31661,-116.303,198.114,-1.02706,263.389,-0.00582313,0.0107271
1583.15,31663,-116.382,197.872,-1.02742,263.869,-0.00835571,0.0457797
1583.25,31665,-116.46,197.63,-1.02773,264.347,-0.0103164,0.0743397
1583.35,31667,-116.535,197.387,-1.028,264.825,-0.0116947,0.0961457
1583.45,31669,-116.609,197.144,-1.02823,265.301,-0.0124888,0.111055
1583.55,31671,-116.681,196.9,-1.0284,265.776,-0.0126989,0.118932
1583.65,31673,-116.751,196.655,-1.02852,266.251,-0.0123306,0.119714
1583.75,31675,-116.82,196.41,-1.02859,266.724,-0.0114005,0.113491
1583.85,31677,-116.887,196.165,-1.0286,267.196,-0.0099244,0.100331
1583.95,31679,-116.951,195.919,-1.02856,267.668,-0.0079256,0.0804047
1584.05,31681,-117.015,195.672,-1.02848,268.138,-0.00543397,0.0539772
1584.15,31683,-117.076,195.426,-1.02834,268.608,-0.00247694,0.0212812
1584.25,31685,-117.135,195.178,-1.02815,269.076,0.000906159,-0.0172808
1584.35,31687,-117.193,194.93,-1.02792,269.544,0.00467783,-0.0613257
1584.45,31689,-117.249,194.682,-1.02765,270.011,0.00879705,-0.110418
1584.55,31691,-117.303,194.434,-1.02734,270.477,0.0132188,-0.164055
1584.65,31693,-117.355,194.184,-1.02699,270.941,0.0178977,-0.221719
1584.75,31695,-117.405,193.935,-1.02662,271.405,0.0227868,-0.282863
1584.85,31697,-117.454,193.685,-1.02622,271.868,0.0278354,-0.34688
1584.95,31699,-117.501,193.435,-1.02579,272.329,0.0329958,-0.413188
1585.05,31701,-117.546,193.184,-1.02535,272.79,0.0382179,-0.481169
1585.15,31703,-117.589,192.933,-1.0249,273.249,0.0434528,-0.550204
1585.25,31705,-117.63,192.682,-1.02444,273.708,0.048652,-0.619668
1585.35,31707,-117.669,192.43,-1.02398,274.165,0.053769,-0.688956
1585.45,31709,-117.707,192.178,-1.02352,274.62,0.0587589,-0.757473
1585.55,31711,-117.742,191.925,-1.02308,275.075,0.0635805,-0.824664
1585.65,31713,-117.776,191.673,-1.02264,275.528,0.0681895,-0.889913
1585.75,31715,-117.808,191.419,-1.02222,275.979,0.0725507,-0.95273
1585.85,31717,-117.838,191.166,-1.02182,276.429,0.0766295,-1.01262
1585.95,31719,-117.866,190.912,-1.02145,276.877,0.0803928,-1.06909
1586.05,31721,-117.892,190.658,-1.0211,277.324,0.0838136,-1.12173
1586.15,31723,-117.916,190.404,-1.02079,277.769,0.0868676,-1.17021
1586.25,31725,-117.939,190.149,-1.02051,278.213,0.0895332,-1.21422
1586.35,31727,-117.959,189.894,-1.02027,278.654,0.0917928,-1.25349
1586.45,31729,-117.978,189.638,-1.02007,279.093,0.0936346,-1.28781
1586.55,31731,-117.994,189.383,-1.01991,279.53,0.0950501,-1.31703
1586.65,31733,-118.009,189.127,-1.0198,279.965,0.0960355,-1.34101
1586.75,31735,-118.022,188.871,-1.01972,280.398,0.0965926,-1.35972
1586.85,31737,-118.033,188.614,-1.01969,280.828,0.0967272,-1.37313
1586.95,31739,-118.042,188.358,-1.0197,281.256,0.0964487,-1.38127
1587.05,31741,-118.049,188.101,-1.01975,281.682,0.0957725,-1.38425
1587.15,31743,-118.054,187.844,-1.01984,282.105,0.0947158,-1.38217
1587.25,31745,-118.057,187.587,-1.01997,282.526,0.093303,-1.37527
1587.35,31747,-118.058,187.329,-1.02014,282.944,0.091558,-1.36372
1587.45,31749,-118.057,187.071,-1.02034,283.359,0.0895107,-1.34781
1587.55,31751,-118.055,186.813,-1.02057,283.772,0.0871921,-1.32785
1587.65,31753,-118.05,186.555,-1.02084,284.182,0.084635,-1.30412
1587.75,31755,-118.044,186.297,-1.02113,284.59,0.0818742,-1.27702
1587.85,31757,-118.035,186.038,-1.02144,284.994,0.0789448,-1.24693
1587.95,31759,-118.025,185.779,-1.02178,285.396,0.0758819,-1.21427
1588.05,31761,-118.013,185.521,-1.02213,285.795,0.0727222,-1.1795
1588.15,31763,-117.998,185.262,-1.02249,286.191,0.0695018,-1.14305
1588.25,31765,-117.982,185.002,-1.02286,286.584,0.066257,-1.10537
1588.35,31767,-117.964,184.743,-1.02324,286.973,0.0630239,-1.06694
1588.45,31769,-117.944,184.484,-1.02361,287.36,0.0598369,-1.0282
1588.55,31771,-117.923,184.224,-1.02399,287.744,0.0567284,-0.989553
1588.65,31773,-117.899,183.964,-1.02436,288.125,0.0537313,-0.951526
1588.75,31775,-117.873,183.704,-1.02472,288.503,0.050874,-0.914472
1588.85,31777,-117.846,183.444,-1.02506,288.878,0.0481843,-0.878828
1588.95,31779,-117.817,183.184,-1.0254,289.249,0.0456871,-0.845007
1589.05,31781,-117.785,182.924,-1.02571,289.618,0.0434037,-0.81333
1589.15,31783,-117.752,182.664,-1.026,289.983,0.0413529,-0.784143
1589.25,31785,-117.718,182.404,-1.02627,290.346,0.0395509,-0.757773
1589.35,31787,-117.681,182.143,-1.02651,290.705,0.0380101,-0.734485
1589.45,31789,-117.642,181.883,-1.02672,291.062,0.0367395,-0.714503
1589.55,31791,-117.602,181.622,-1.02691,291.415,0.0357442,-0.697995
1589.65,31793,-117.56,181.362,-1.02706,291.765,0.0350284,-0.685207
1589.75,31795,-117.516,181.101,-1.02719,292.112,0.0345895,-0.676154
1589.85,31797,-117.47,180.841,-1.02728,292.456,0.0344245,-0.670972
1589.95,31799,-117.422,180.58,-1.02734,292.797,0.0345264,-0.669688
1590.05,31801,-117.373,180.319,-1.02737,293.135,0.0348855,-0.672301
1590.15,31803,-117.321,180.058,-1.02737,293.47,0.0354899,-0.678789
1590.25,31805,-117.268,179.797,-1.02734,293.802,0.0363248,-0.689063
1590.35,31807,-117.213,179.537,-1.02728,294.131,0.0373734,-0.703006
1590.45,31809,-117.157,179.276,-1.02719,294.456,0.0386178,-0.720506
1590.55,31811,-117.098,179.015,-1.02707,294.779,0.0400376,-0.741363
1590.65,31813,-117.038,178.754,-1.02694,295.098,0.0416105,-0.765314
1590.75,31815,-116.976,178.493,-1.02677,295.414,0.0433144,-0.792156
1590.85,31817,-116.913,178.232,-1.02659,295.727,0.0451258,-0.821618
1590.95,31819,-116.847,177.971,-1.0264,296.038,0.0470204,-0.853361
1591.05,31821,-116.78,177.71,-1.02618,296.344,0.0489743,-0.887113
1591.15,31823,-116.711,177.449,-1.02596,296.648,0.0509639,-0.922542
1591.25,31825,-116.641,177.189,-1.02572,296.949,0.0529652,-0.959305
1591.35,31827,-116.569,176.928,-1.02548,297.246,0.0549552,-0.997034
1591.45,31829,-116.495,176.667,-1.02524,297.54,0.0569116,-1.03539
1591.55,31831,-116.419,176.406,-1.02499,297.831,0.0588131,-1.07398
1591.65,31833,-116.342,176.145,-1.02474,298.119,0.0606393,-1.11245
1591.75,31835,-116.263,175.885,-1.0245,298.404,0.062372,-1.15046
1591.85,31837,-116.182,175.624,-1.02427,298.685,0.0639938,-1.18767
1591.95,31839,-116.099,175.363,-1.02405,298.963,0.0654897,-1.22375
1592.05,31841,-116.015,175.103,-1.02383,299.237,0.0668458,-1.25836
1592.15,31843,-115.929,174.842,-1.02364,299.508,0.0680504,-1.29122
1592.25,31845,-115.842,174.582,-1.02345,299.776,0.0690934,-1.32199
1592.35,31847,-115.753,174.321,-1.02329,300.04,0.0699669,-1.35044
1592.45,31849,-115.662,174.061,-1.02315,300.301,0.0706652,-1.37634
1592.55,31851,-115.57,173.8,-1.02303,300.559,0.071184,-1.39946
1592.65,31853,-115.476,173.54,-1.02293,300.813,0.071522,-1.41967
1592.75,31855,-115.38,173.28,-1.02285,301.064,0.0716789,-1.43675
1592.85,31857,-115.283,173.02,-1.0228,301.311,0.0716569,-1.45065
1592.95,31859,-115.184,172.76,-1.02277,301.554,0.0714597,-1.46126
1593.05,31861,-115.084,172.5,-1.02277,301.794,0.0710928,-1.46852
1593.15,31863,-114.982,172.24,-1.02279,302.031,0.0705632,-1.47242
1593.25,31865,-114.878,171.98,-1.02283,302.264,0.0698794,-1.47293
1593.35,31867,-114.773,171.72,-1.0229,302.493,0.0690514,-1.47014
1593.45,31869,-114.667,171.461,-1.02299,302.719,0.0680903,-1.4641
1593.55,31871,-114.558,171.201,-1.0231,302.942,0.067008,-1.45492
1593.65,31873,-114.449,170.942,-1.02324,303.16,0.0658178,-1.44273
1593.75,31875,-114.337,170.682,-1.02339,303.376,0.0645333,-1.42771
1593.85,31877,-114.224,170.423,-1.02356,303.587,0.0631689,-1.41004
1593.95,31879,-114.11,170.164,-1.02374,303.795,0.0617393,-1.38997
1594.05,31881,-113.994,169.904,-1.02393,303.999,0.0602596,-1.36769
1594.15,31883,-113.877,169.645,-1.02414,304.2,0.0587445,-1.34349
1594.25,31885,-113.758,169.386,-1.02436,304.397,0.0572089,-1.31755
1594.35,31887,-113.638,169.127,-1.02458,304.591,0.0556671,-1.29021
1594.45,31889,-113.516,168.869,-1.02481,304.781,0.0541332,-1.26175
1594.55,31891,-113.393,168.61,-1.02504,304.967,0.0526207,-1.23247
1594.65,31893,-113.268,168.351,-1.02527,305.15,0.0511422,-1.20267
1594.75,31895,-113.142,168.093,-1.0255,305.329,0.0497098,-1.17265
1594.85,31897,-113.015,167.834,-1.02572,305.505,0.0483343,-1.14272
1594.95,31899,-112.886,167.576,-1.02594,305.677,0.0470257,-1.11314
1595.05,31901,-112.756,167.318,-1.02615,305.846,0.0457928,-1.08422
1595.15,31903,-112.624,167.059,-1.02634,306.011,0.044643,-1.05622
1595.25,31905,-112.491,166.801,-1.02653,306.173,0.0435829,-1.02941
1595.35,31907,-112.357,166.543,-1.02671,306.332,0.0426175,-1.00402
1595.45,31909,-112.221,166.285,-1.02687,306.487,0.0417507,-0.980305
1595.55,31911,-112.084,166.027,-1.02701,306.638,0.040985,-0.958472
1595.65,31913,-111.946,165.769,-1.02714,306.786,0.040322,-0.938685
1595.75,31915,-111.806,165.511,-1.02725,306.931,0.0397616,-0.921105
1595.85,31917,-111.665,165.254,-1.02734,307.073,0.0393028,-0.905828
1595.95,31919,-111.523,164.996,-1.02742,307.211,0.0389434,-0.893006
1596.05,31921,-111.379,164.738,-1.02747,307.346,0.03868,-0.882741
1596.15,31923,-111.234,164.481,-1.02751,307.478,0.0385087,-0.87505
1596.25,31925,-111.088,164.223,-1.02753,307.606,0.0384242,-0.869963
1596.35,31927,-110.941,163.966,-1.02753,307.732,0.0384207,-0.867535
1596.45,31929,-110.792,163.709,-1.02752,307.854,0.0384918,-0.867626
1596.55,31931,-110.642,163.451,-1.02749,307.973,0.0386302,-0.870246
1596.65,31933,-110.491,163.194,-1.02744,308.089,0.0388283,-0.875341
1596.75,31935,-110.339,162.937,-1.02738,308.201,0.0390782,-0.882729
1596.85,31937,-110.186,162.679,-1.02731,308.311,0.0393717,-0.892308
1596.95,31939,-110.031,162.422,-1.02722,308.418,0.0397006,-0.903894
1597.05,31941,-109.875,162.165,-1.02713,308.521,0.0400562,-0.91732
1597.15,31943,-109.718,161.908,-1.02703,308.622,0.0404303,-0.932405
1597.25,31945,-109.56,161.651,-1.02692,308.719,0.040815,-0.948905
1597.35,31947,-109.401,161.394,-1.0268,308.814,0.041202,-0.966626
1597.45,31949,-109.241,161.137,-1.02668,308.906,0.0415841,-0.985277
1597.55,31951,-109.079,160.88,-1.02656,308.994,0.0419541,-1.00465
1597.65,31953,-108.917,160.623,-1.02644,309.08,0.0423053,-1.02447
1597.75,31955,-108.753,160.366,-1.02632,309.163,0.0426316,-1.04451
1597.85,31957,-108.588,160.109,-1.0262,309.244,0.0429279,-1.06446
1597.95,31959,-108.422,159.852,-1.02609,309.321,0.0431889,-1.08411
1598.05,31961,-108.256,159.595,-1.02598,309.395,0.0434103,-1.10326
1598.15,31963,-108.088,159.338,-1.02588,309.467,0.0435893,-1.12156
1598.25,31965,-107.919,159.081,-1.02578,309.536,0.0437233,-1.13879
1598.35,31967,-107.749,158.824,-1.0257,309.602,0.0438098,-1.15478
1598.45,31969,-107.578,158.567,-1.02562,309.665,0.0438481,-1.16927
1598.55,31971,-107.406,158.309,-1.02556,309.726,0.043837,-1.18212
1598.65,31973,-107.233,158.052,-1.0255,309.784,0.0437774,-1.19309
1598.75,31975,-107.059,157.795,-1.02546,309.839,0.0436697,-1.20206
1598.85,31977,-106.884,157.538,-1.02543,309.891,0.0435153,-1.20889
1598.95,31979,-106.708,157.281,-1.02541,309.941,0.0433161,-1.21348
1599.05,31981,-106.531,157.024,-1.0254,309.988,0.043075,-1.2157
1599.15,31983,-106.353,156.767,-1.02541,310.033,0.0427952,-1.21549
1599.25,31985,-106.175,156.509,-1.02542,310.075,0.0424794,-1.21284
1599.35,31987,-105.995,156.252,-1.02545,310.114,0.0421317,-1.20771
1599.45,31989,-105.814,155.995,-1.02549,310.151,0.0417562,-1.2001
1599.55,31991,-105.633,155.737,-1.02554,310.185,0.0413573,-1.19003
1599.65,31993,-105.451,155.48,-1.02559,310.217,0.0409386,-1.17762
1599.75,31995,-105.268,155.222,-1.02566,310.246,0.040506,-1.16283
1599.85,31997,-105.084,154.964,-1.02573,310.273,0.0400627,-1.14585
1599.95,31999,-104.899,154.707,-1.02581,310.297,0.0396143,-1.12673
1600.05,32001,-104.713,154.449,-1.0259,310.319,0.0391647,-1.10564
1600.15,32003,-104.527,154.191,-1.02599,310.338,0.0387178,-1.08275
1600.25,32005,-104.339,153.933,-1.02608,310.355,0.0382778,-1.05822
1600.35,32007,-104.151,153.675,-1.02618,310.37,0.0378489,-1.03221
1600.45,32009,-103.962,153.416,-1.02627,310.382,0.0374339,-1.00495
1600.55,32011,-103.773,153.158,-1.02637,310.392,0.0370366,-0.9766
1600.65,32013,-103.582,152.9,-1.02647,310.4,0.0366594,-0.947405
1600.75,32015,-103.391,152.641,-1.02656,310.406,0.0363049,-0.917557
1600.85,32017,-103.199,152.382,-1.02665,310.409,0.0359748,-0.887303
1600.95,32019,-103.007,152.123,-1.02674,310.41,0.03567,-0.856908
1601.05,32021,-102.813,151.864,-1.02682,310.409,0.0353928,-0.826503
1601.15,32023,-102.619,151.605,-1.0269,310.406,0.0351437,-0.796321
1601.25,32025,-102.425,151.346,-1.02697,310.401,0.0349225,-0.766586
1601.35,32027,-102.229,151.086,-1.02703,310.394,0.0347294,-0.737463
1601.45,32029,-102.033,150.827,-1.02709,310.385,0.0345645,-0.709108
1601.55,32031,-101.836,150.567,-1.02714,310.374,0.0344263,-0.681725
1601.65,32033,-101.639,150.307,-1.02718,310.361,0.0343142,-0.655437
1601.75,32035,-101.441,150.047,-1.02721,310.346,0.0342271,-0.63037
1601.85,32037,-101.243,149.786,-1.02724,310.33,0.0341627,-0.606688
1601.95,32039,-101.043,149.526,-1.02725,310.311,0.0341199,-0.584456
1602.05,32041,-100.844,149.265,-1.02726,310.291,0.0340961,-0.563803
1602.15,32043,-100.643,149.004,-1.02727,310.27,0.034089,-0.544801
1602.25,32045,-100.442,148.743,-1.02726,310.247,0.034096,-0.527537
1602.35,32047,-100.241,148.481,-1.02725,310.222,0.0341151,-0.512024
1602.45,32049,-100.039,148.22,-1.02723,310.196,0.0341427,-0.498353
1602.55,32051,-99.8363,147.958,-1.0272,310.168,0.0341772,-0.4865
1602.65,32053,-99.6332,147.696,-1.02717,310.138,0.0342155,-0.476477
1602.75,32055,-99.4296,147.433,-1.02714,310.108,0.0342556,-0.468262
1602.85,32057,-99.2256,147.171,-1.02709,310.075,0.0342954,-0.461797
1602.95,32059,-99.021,146.908,-1.02705,310.042,0.0343327,-0.457043
1603.05,32061,-98.8159,146.645,-1.027,310.007,0.034366,-0.453909
1603.15,32063,-98.6104,146.381,-1.02695,309.971,0.0343931,-0.452331
1603.25,32065,-98.4044,146.117,-1.0269,309.934,0.0344132,-0.45219
1603.35,32067,-98.1979,145.854,-1.02684,309.895,0.0344252,-0.453356
1603.45,32069,-97.991,145.589,-1.02679,309.855,0.0344278,-0.455733
1603.55,32071,-97.7837,145.325,-1.02673,309.814,0.0344206,-0.459163
1603.65,32073,-97.576,145.06,-1.02668,309.772,0.0344034,-0.463505
1603.75,32075,-97.3678,144.795,-1.02662,309.729,0.0343764,-0.468581
1603.85,32077,-97.1592,144.529,-1.02657,309.685,0.034339,-0.474269
1603.95,32079,-96.9503,144.264,-1.02651,309.64,0.0342921,-0.480376
1604.05,32081,-96.7409,143.998,-1.02646,309.594,0.0342358,-0.486771
1604.15,32083,-96.5312,143.731,-1.02642,309.547,0.0341711,-0.493261
1604.25,32085,-96.3211,143.465,-1.02637,309.499,0.034099,-0.499689
1604.35,32087,-96.1106,143.198,-1.02633,309.45,0.0340207,-0.505882
1604.45,32089,-95.8998,142.931,-1.02629,309.4,0.0339377,-0.511671
1604.55,32091,-95.6887,142.663,-1.02625,309.349,0.0338507,-0.516932
1604.65,32093,-95.4772,142.395,-1.02622,309.298,0.0337614,-0.52151
1604.75,32095,-95.2654,142.127,-1.02619,309.246,0.0336716,-0.525248
1604.85,32097,-95.0533,141.858,-1.02616,309.193,0.0335822,-0.52805
1604.95,32099,-94.8408,141.589,-1.02614,309.139,0.0334949,-0.529785
1605.05,32101,-94.6281,141.32,-1.02612,309.085,0.0334106,-0.530379
1605.15,32103,-94.4151,141.05,-1.0261,309.029,0.0333312,-0.52972
1605.25,32105,-94.2017,140.78,-1.02609,308.974,0.0332574,-0.527755
1605.35,32107,-93.9881,140.51,-1.02608,308.917,0.0331909,-0.52441
1605.45,32109,-93.7743,140.239,-1.02607,308.86,0.0331327,-0.519645
1605.55,32111,-93.5601,139.968,-1.02606,308.802,0.0330826,-0.513483
1605.65,32113,-93.3457,139.697,-1.02606,308.744,0.0330427,-0.505848
1605.75,32115,-93.1311,139.425,-1.02605,308.685,0.0330128,-0.496787
1605.85,32117,-92.9162,139.153,-1.02605,308.625,0.0329936,-0.486315
1605.95,32119,-92.7011,138.881,-1.02605,308.565,0.0329852,-0.47447
1606.05,32121,-92.4858,138.608,-1.02605,308.505,0.0329882,-0.461288
